Date,Day,Action,Actor,Target,Agent,Event,State,Location,Issue,Linked date,Time/Duration,side1troops,side1arrests,side1injured,side1killed,side2troops,side2arrests,side2injured,side2killed,Source,no event,Sources
27-Jan-65,Fri,obstruction,Union,Confederates,,blockade of Atlantic & Gulf coasts continues,Atlantic & Gulf coasts,,civil war,,,0,0,0,0,1001,0,0,0,Bowman,,
27-Jan-65,Fri,battle,Union,Confederates,,skirmish in Alabama,Alabama,DeKalb county,civil war,,,3000,0,8,3,4000,0,8,3,Bowman,,
27-Jan-65,Fri,siege,Union,Confederates,,siege of Petersburg,Virginia,Petersburg,civil war,,,66745,3,0,0,122000,0,0,0,Bowman,,
28-Jan-65,Sat,obstruction,Union,Confederates,,blockade of Atlantic & Gulf coasts continues,Atlantic & Gulf coasts,,civil war,,,0,0,0,0,1001,0,0,0,Bowman,,
28-Jan-65,Sat,battle,Union,Confederates,,skirmish in South Carolina,South Carolina,Combahee River,civil war,,,18000,0,8,3,12000,0,8,0,Bowman,,
28-Jan-65,Sat,siege,Union,Confederates,,siege of Petersburg,Virginia,Petersburg,civil war,,,66745,3,0,0,122000,0,0,0,Bowman,,
29-Jan-65,Sun,obstruction,Union,Confederates,,blockade of Atlantic & Gulf coasts continues,Atlantic & Gulf coasts,,civil war,,,0,0,0,0,1001,0,0,0,Bowman,,
29-Jan-65,Sun,siege,Union,Confederates,,siege of Petersburg,Virginia,Petersburg,civil war,,,66745,3,0,0,122000,0,0,0,Bowman,,
30-Jan-65,Mon,obstruction,Union,Confederates,,blockade of Atlantic & Gulf coasts continues,Atlantic & Gulf coasts,,civil war,,,0,0,0,0,1001,0,0,0,Bowman,,
30-Jan-65,Mon,battle,Union,Confederates,,skirmish in South Carolina,South Carolina,Lawtonville,civil war,,,18000,0,8,3,12000,0,8,0,Bowman,,
30-Jan-65,Mon,battle,Confederates,Union,,skirmish in Kentucky,Kentucky,Chaplintown,civil war,,,3000,0,31,8,5000,0,8,3,Bowman,,
30-Jan-65,Mon,siege,Union,Confederates,,siege of Petersburg,Virginia,Petersburg,civil war,,,66745,3,0,0,122000,0,0,0,Bowman,,
31-Jan-65,Tue,obstruction,Union,Confederates,,blockade of Atlantic & Gulf coasts continues,Atlantic & Gulf coasts,,civil war,,,0,0,0,0,1001,0,0,0,Bowman,,
31-Jan-65,Tue,abolition,Union,Confederates,,Congress passes 13th amendment outlawing slavery,Washington,District of Columbia,abolition,,,0,0,0,0,300,0,0,0,Bowman,,
31-Jan-65,Tue,siege,Union,Confederates,,siege of Petersburg,Virginia,Petersburg,civil war,,,66745,3,0,0,122000,0,0,0,Bowman,,
1-Feb-65,Wed,obstruction,Union,Confederates,,blockade of Atlantic & Gulf coasts continues,Atlantic & Gulf coasts,,civil war,,,0,0,0,0,1001,0,0,0,Bowman,,
1-Feb-65,Wed,abolition,Illinois,Confederates,,Illinois ratifies 13th amendment,Illinois,Springfield,abolition,,,0,0,0,0,300,0,0,0,Bowman,,
1-Feb-65,Wed,siege,Union,Confederates,,siege of Petersburg,Virginia,Petersburg,civil war,,,66652,3,0,0,122000,0,0,0,Bowman,,
2-Feb-65,Thu,obstruction,Union,Confederates,,blockade of Atlantic & Gulf coasts continues,Atlantic & Gulf coasts,,civil war,,,0,0,0,0,1001,0,0,0,Bowman,,
2-Feb-65,Thu,abolition,Rhode Island,Confederates,,ratifies 13th amendment,Rhode Island,Providence,abolition,,,0,0,0,0,300,0,0,0,Bowman,,
2-Feb-65,Thu,abolition,Michigan,Confederates,,ratifies 13th amendment,Michigan,Lansing,abolition,,,0,0,0,0,300,0,0,0,Bowman,,
2-Feb-65,Thu,siege,Union,Confederates,,siege of Petersburg,Virginia,Petersburg,civil war,,,66652,3,0,0,122000,0,0,0,Bowman,,
3-Feb-65,Fri,obstruction,Union,Confederates,,blockade of Atlantic & Gulf coasts continues,Atlantic & Gulf coasts,,civil war,,,0,0,0,0,1001,0,0,0,Bowman,,
3-Feb-65,Fri,battle,Confederates,Union,,skirmish in South Carolina,South Carolina,Rivers' Bridge,civil war,,,22500,0,8,3,40000,0,8,3,Bowman,,
3-Feb-65,Fri,battle,Confederates,Union,,skirmish in South Carolina,South Carolina,Dillingham's Cross Roads,civil war,,,22500,0,8,3,40000,0,8,3,Bowman,,
3-Feb-65,Fri,abolition,Maryland,Confederates,,ratifies 13th amendment,Maryland,Annapolis,civil war,,,0,0,0,0,300,0,0,0,Bowman,,
3-Feb-65,Fri,abolition,New York,Confederates,,ratifies 13th amendment,New York,Albany,civil war,,,0,0,0,0,300,0,0,0,Bowman,,
3-Feb-65,Fri,abolition,West Virginia,Confederates,,ratifies 13th amendment,West Virginia,Charleston,civil war,,,0,0,0,0,300,0,0,0,Bowman,,
3-Feb-65,Fri,siege,Union,Confederates,,siege of Petersburg,Virginia,Petersburg,civil war,,,66652,3,0,0,122000,0,0,0,Bowman,,
4-Feb-65,Sat,obstruction,Union,Confederates,,blockade of Atlantic & Gulf coasts continues,Atlantic & Gulf coasts,,civil war,,,0,0,0,0,1001,0,0,0,Bowman,,
4-Feb-65,Sat,battle,Confederates,Union,,skirmish in South Carolina,South Carolina,Angley's Post Office,civil war,,,22500,0,8,3,40000,0,8,3,Bowman,,
4-Feb-65,Sat,battle,Confederates,Union,,skirmish in South Carolina,South Carolina,Buford's Bridge,civil war,,,22500,0,8,3,40000,0,8,3,Bowman,,
4-Feb-65,Sat,siege,Union,Confederates,,siege of Petersburg,Virginia,Petersburg,civil war,,,66652,3,0,0,122000,0,0,0,Bowman,,
5-Feb-65,Sun,obstruction,Union,Confederates,,blockade of Atlantic & Gulf coasts continues,Atlantic & Gulf coasts,,civil war,,,0,0,0,0,1001,0,0,0,Bowman,,
5-Feb-65,Sun,siege,Union,Confederates,,siege of Petersburg,Virginia,Petersburg,civil war,,,66652,3,0,0,122000,0,0,0,Bowman,,
6-Feb-65,Mon,obstruction,Union,Confederates,,blockade of Atlantic & Gulf coasts continues,Atlantic & Gulf coasts,,civil war,,,0,0,0,0,1001,0,0,0,Bowman,,
6-Feb-65,Mon,battle,Confederates,Union,,battle of Hatcher's Run,Virginia,Hatcher's Run,civil war,,,25000,201,1001,301,35000,182,1160,170,Faust,,
6-Feb-65,Mon,battle,Confederates,Union,,skirmish in South Carolina,South Carolina,Fishburn's Plantation,civil war,,,22500,0,8,3,40000,0,8,3,Bowman,,
6-Feb-65,Mon,battle,Confederates,Union,,skirmish in South Carolina,South Carolina,Barnwell,civil war,,,22500,0,8,3,40000,0,8,3,Bowman,,
6-Feb-65,Mon,siege,Union,Confederates,,siege of Petersburg,Virginia,Petersburg,civil war,,,66652,3,0,0,122000,0,0,0,Bowman,,
7-Feb-65,Tue,obstruction,Union,Confederates,,blockade of Atlantic & Gulf coasts continues,Atlantic & Gulf coasts,,civil war,,,0,0,0,0,1001,0,0,0,Bowman,,
7-Feb-65,Tue,abolition,Maine,Confederates,,ratifies 13th amendment,Maine,Augusta,abolition,,,0,0,0,0,300,0,0,0,Bowman,,
7-Feb-65,Tue,abolition,Kansas,Confederates,,ratifies 13th amendment,Kansas,Topeka,abolition,,,0,0,0,0,300,0,0,0,Bowman,,
7-Feb-65,Tue,battle,Confederates,Union,,skirmish in South Carolina,South Carolina,Blackville,civil war,,,22500,0,8,3,40000,0,8,3,Bowman,,
7-Feb-65,Tue,siege,Union,Confederates,,siege of Petersburg,Virginia,Petersburg,civil war,,,66652,3,0,0,122000,0,0,0,Bowman,,
8-Feb-65,Wed,obstruction,Union,Confederates,,blockade of Atlantic & Gulf coasts continues,Atlantic & Gulf coasts,,civil war,,,0,0,0,0,1001,0,0,0,Bowman,,
8-Feb-65,Wed,battle,Confederates,Union,,skirmish in South Carolina,South Carolina,Williston,civil war,,,22500,0,8,3,40000,0,8,3,Bowman,,
8-Feb-65,Wed,siege,Union,Confederates,,siege of Petersburg,Virginia,Petersburg,civil war,,,66652,3,0,0,122000,0,0,0,Bowman,,
9-Feb-65,Thu,obstruction,Union,Confederates,,blockade of Atlantic & Gulf coasts continues,Atlantic & Gulf coasts,,civil war,,,0,0,0,0,1001,0,0,0,Bowman,,
9-Feb-65,Thu,battle,Confederates,Union,,skirmish in South Carolina,South Carolina,Binnaker's Bridge,civil war,,,22500,0,8,3,40000,0,8,3,Bowman,,
9-Feb-65,Thu,battle,Confederates,Union,,skirmish in South Carolina,South Carolina,Holman's Bridge,civil war,,,22500,0,8,3,40000,0,8,3,Bowman,,
9-Feb-65,Thu,siege,Union,Confederates,,siege of Petersburg,Virginia,Petersburg,civil war,,,66652,3,0,0,122000,0,0,0,Bowman,,
10-Feb-65,Fri,obstruction,Union,Confederates,,blockade of Atlantic & Gulf coasts continues,Atlantic & Gulf coasts,,civil war,,,0,0,0,0,1001,0,0,0,Bowman,,
10-Feb-65,Fri,battle,Confederates,Union,,skirmish in South Carolina,South Carolina,Charleston,civil war,,,22500,0,8,3,40000,0,8,3,Bowman,,
10-Feb-65,Fri,battle,Confederates,Union,,skirmish in South Carolina,South Carolina,Johnson Station,civil war,,,22500,0,8,3,40000,0,8,3,Bowman,,
10-Feb-65,Fri,siege,Union,Confederates,,siege of Petersburg,Virginia,Petersburg,civil war,,,66652,3,0,0,122000,0,0,0,Bowman,,
11-Feb-65,Sat,obstruction,Union,Confederates,,blockade of Atlantic & Gulf coasts continues,Atlantic & Gulf coasts,,civil war,,,0,0,0,0,1001,0,0,0,Bowman,,
11-Feb-65,Sat,battle,Confederates,Union,,skirmish in Virginia,Virginia,Williamsburg,civil war,,,20000,0,8,3,40000,0,8,3,Bowman,,
11-Feb-65,Sat,battle,Confederates,Union,,skirmish in South Carolina,South Carolina,Johnson Station,civil war,,,22500,0,8,3,40000,0,8,3,Bowman,,
11-Feb-65,Sat,battle,Confederates,Union,,skirmish in South Carolina,South Carolina,Aiken,civil war,,,22500,0,8,3,40000,0,8,3,Bowman,,
11-Feb-65,Sat,battle,Confederates,Union,,skirmish in South Carolina,South Carolina,Orangeburg,civil war,,,22500,0,8,3,40000,0,8,3,Bowman,,
11-Feb-65,Sat,siege,Union,Confederates,,siege of Petersburg,Virginia,Petersburg,civil war,,,66652,3,0,0,122000,0,0,0,Bowman,,
12-Feb-65,Sun,obstruction,Union,Confederates,,blockade of Atlantic & Gulf coasts continues,Atlantic & Gulf coasts,,civil war,,,0,0,0,0,1001,0,0,0,Bowman,,
12-Feb-65,Sun,battle,Confederates,Union,,rebels try to block Sherman's march to Columbia,South Carolina,Orangeburg,civil war,,,22500,0,31,8,40000,0,8,3,Bowman,,
12-Feb-65,Sun,siege,Union,Confederates,,siege of Petersburg,Virginia,Petersburg,civil war,,,66652,3,0,0,122000,0,0,0,Bowman,,
13-Feb-65,Mon,obstruction,Union,Confederates,,blockade of Atlantic & Gulf coasts continues,Atlantic & Gulf coasts,,civil war,,,0,0,0,0,1001,0,0,0,Bowman,,
13-Feb-65,Mon,siege,Union,Confederates,,siege of Petersburg,Virginia,Petersburg,civil war,,,66652,3,0,0,122000,0,0,0,Bowman,,
14-Feb-65,Tue,obstruction,Union,Confederates,,blockade of Atlantic & Gulf coasts continues,Atlantic & Gulf coasts,,civil war,,,0,0,0,0,1001,0,0,0,Bowman,,
14-Feb-65,Tue,siege,Union,Confederates,,siege of Petersburg,Virginia,Petersburg,civil war,,,66652,3,0,0,122000,0,0,0,Bowman,,
15-Feb-65,Wed,obstruction,Union,Confederates,,blockade of Atlantic & Gulf coasts continues,Atlantic & Gulf coasts,,civil war,,,0,0,0,0,1001,0,0,0,Bowman,,
15-Feb-65,Wed,battle,Confederates,Union,,rebels try to block Sherman's march to Columbia,South Carolina,Congaree Creek,civil war,,,22500,0,31,8,40000,0,8,3,Bowman,,
15-Feb-65,Wed,battle,Confederates,Union,,rebels try to block Sherman's march to Columbia,South Carolina,Savannah Creek,civil war,,,22500,0,31,8,40000,0,8,3,Bowman,,
15-Feb-65,Wed,battle,Confederates,Union,,rebels try to block Sherman's march to Columbia,South Carolina,Bates Ferry,civil war,,,22500,0,31,8,40000,0,8,3,Bowman,,
15-Feb-65,Wed,battle,Confederates,Union,,rebels try to block Sherman's march to Columbia,South Carolina,Red Bank Creek,civil war,,,22500,0,31,8,40000,0,8,3,Bowman,,
15-Feb-65,Wed,battle,Confederates,Union,,rebels try to block Sherman's march to Columbia,South Carolina,Two League Cross Roads,civil war,,,22500,0,31,8,40000,0,8,3,Bowman,,
15-Feb-65,Wed,siege,Union,Confederates,,siege of Petersburg,Virginia,Petersburg,civil war,,,66652,3,0,0,122000,0,0,0,Bowman,,
16-Feb-65,Thu,obstruction,Union,Confederates,,blockade of Atlantic & Gulf coasts continues,Atlantic & Gulf coasts,,civil war,,,0,0,0,0,1001,0,0,0,Bowman,,
16-Feb-65,Thu,siege,Union,Confederates,,siege of Petersburg,Virginia,Petersburg,civil war,,,66652,3,0,0,122000,0,0,0,Bowman,,
17-Feb-65,Fri,obstruction,Union,Confederates,,blockade of Atlantic & Gulf coasts continues,Atlantic & Gulf coasts,,civil war,,,0,0,0,0,1001,0,0,0,Bowman,,
17-Feb-65,Fri,occupation,Union,Confederates,,Sherman marches into Columbia,South Carolina,Columbia,civil war,,,0,0,0,0,62000,0,0,0,Bowman,,
17-Feb-65,Fri,occupation,Union,Confederates,,Union reoccupies Fort Sumter,South Carolina,Charleston,civil war,,,0,0,0,0,6000,0,0,0,Bowman,,
17-Feb-65,Fri,siege,Union,Confederates,,siege of Petersburg,Virginia,Petersburg,civil war,,,66652,3,0,0,122000,0,0,0,Bowman,,
18-Feb-65,Sat,obstruction,Union,Confederates,,blockade of Atlantic & Gulf coasts continues,Atlantic & Gulf coasts,,civil war,,,0,0,0,0,1001,0,0,0,Bowman,,
18-Feb-65,Sat,shelling,Union,Confederates,,Union gunboats shell Fort Anderson,North Carolina,Wilmington,civil war,,,3000,0,3,1,301,0,0,0,Bowman,,
18-Feb-65,Sat,raid,Confederates,Union,,rebels raid Fort Jones,Kentucky,Fort Jones,civil war,,,1500,0,8,3,3000,0,31,8,Bowman,,
18-Feb-65,Sat,siege,Union,Confederates,,siege of Petersburg,Virginia,Petersburg,civil war,,,66652,3,0,0,122000,0,0,0,Bowman,,
19-Feb-65,Sun,obstruction,Union,Confederates,,blockade of Atlantic & Gulf coasts continues,Atlantic & Gulf coasts,,civil war,,,0,0,0,0,1001,0,0,0,Bowman,,
19-Feb-65,Sun,battle,Union,Confederates,,Union troops land & fight their way toward Wilmington,North Carolina,Town Creek,civil war,,,5000,0,31,8,8000,0,31,8,Bowman,,
19-Feb-65,Sun,shelling,Union,Confederates,,Union gunboats shell Fort Anderson; rebels evacuate,North Carolina,Wilmington,civil war,,,3000,0,3,1,301,0,0,0,Bowman,,
19-Feb-65,Sun,battle,Union,Confederates,,skirmish in Alabama,Alabama,Selma,civil war,,,1500,0,8,3,3000,0,8,3,Bowman,,
19-Feb-65,Sun,siege,Union,Confederates,,siege of Petersburg,Virginia,Petersburg,civil war,,,66652,3,0,0,122000,0,0,0,Bowman,,
20-Feb-65,Mon,obstruction,Union,Confederates,,blockade of Atlantic & Gulf coasts continues,Atlantic & Gulf coasts,,civil war,,,0,0,0,0,1001,0,0,0,Bowman,,
20-Feb-65,Mon,siege,Union,Confederates,,siege of Petersburg,Virginia,Petersburg,civil war,,,66652,3,0,0,122000,0,0,0,Bowman,,
20-Feb-65,Mon,battle,Union,Confederates,,rebel lines collapse,North Carolina,Town Creek,civil war,,,4800,0,301,101,8000,0,31,8,Arnold & Wiener,,
21-Feb-65,Tue,obstruction,Union,Confederates,,blockade of Atlantic & Gulf coasts continues,Atlantic & Gulf coasts,,civil war,,,0,0,0,0,1001,0,0,0,Bowman,,
21-Feb-65,Tue,siege,Union,Confederates,,siege of Petersburg,Virginia,Petersburg,civil war,,,66652,3,0,0,122000,0,0,0,Bowman,,
21-Feb-65,Tue,evacuation,Confederates,Union,,"rebel troops flee Wilmington, the last rebel open port",North Carolina,Wilmington,civil war,,,8000,0,0,0,0,0,0,0,Bowman,,
21-Feb-65,Tue,battle,Union,Confederates,,skirmish in North Carolina,North Carolina,Eagle Island,civil war,,,3000,0,31,8,8000,0,31,8,Bowman,,
21-Feb-65,Tue,battle,Union,Confederates,,skirmish in North Carolina,North Carolina,Fort Strong,civil war,,,3000,0,31,8,8000,0,31,8,Bowman,,
22-Feb-65,Wed,obstruction,Union,Confederates,,blockade of Atlantic & Gulf coasts continues,Atlantic & Gulf coasts,,civil war,,,0,0,0,0,1001,0,0,0,Bowman,,
22-Feb-65,Wed,battle,Confederates,Union,,skirmish in South Carolina,South Carolina,Cambden,civil war,,,5000,0,31,8,12000,0,8,3,Bowman,,
22-Feb-65,Wed,battle,Confederates,Union,,skirmish in South Carolina,South Carolina,Wateree River,civil war,,,5000,0,31,8,12000,0,8,3,Bowman,,
22-Feb-65,Wed,siege,Union,Confederates,,siege of Petersburg,Virginia,Petersburg,civil war,,,66652,3,0,0,122000,0,0,0,Bowman,,
23-Feb-65,Thu,obstruction,Union,Confederates,,blockade of Atlantic & Gulf coasts continues,Atlantic & Gulf coasts,,civil war,,,0,0,0,0,1001,0,0,0,Bowman,,
23-Feb-65,Thu,battle,Confederates,Union,,skirmish in South Carolina,South Carolina,Cambden,civil war,,,5000,0,31,8,12000,0,8,3,Bowman,,
23-Feb-65,Thu,siege,Union,Confederates,,siege of Petersburg,Virginia,Petersburg,civil war,,,66652,3,0,0,122000,0,0,0,Bowman,,
24-Feb-65,Fri,obstruction,Union,Confederates,,blockade of Atlantic & Gulf coasts continues,Atlantic & Gulf coasts,,civil war,,,0,0,0,0,1001,0,0,0,Bowman,,
24-Feb-65,Fri,battle,Confederates,Union,,skirmish in South Carolina,South Carolina,Cambden,civil war,,,5000,0,31,8,12000,0,8,3,Bowman,,
24-Feb-65,Fri,siege,Union,Confederates,,siege of Petersburg,Virginia,Petersburg,civil war,,,66652,3,0,0,122000,0,0,0,Bowman,,
25-Feb-65,Sat,obstruction,Union,Confederates,,blockade of Atlantic & Gulf coasts continues,Atlantic & Gulf coasts,,civil war,,,0,0,0,0,1001,0,0,0,Bowman,,
25-Feb-65,Sat,siege,Union,Confederates,,siege of Petersburg,Virginia,Petersburg,civil war,,,66652,3,0,0,122000,0,0,0,Bowman,,
26-Feb-65,Sun,battle,Union,Confederates,,skirmish in South Carolina,South Carolina,Lynch Creek,civil war,,,5000,0,31,8,8000,0,8,3,Bowman,,
26-Feb-65,Sun,battle,Union,Confederates,,skirmish in South Carolina,South Carolina,Stroud's Mill,civil war,,,5000,0,31,8,8000,0,8,3,Bowman,,
26-Feb-65,Sun,obstruction,Union,Confederates,,blockade of Atlantic & Gulf coasts continues,Atlantic & Gulf coasts,,civil war,,,0,0,0,0,1001,0,0,0,Bowman,,
26-Feb-65,Sun,siege,Union,Confederates,,siege of Petersburg,Virginia,Petersburg,civil war,,,66652,3,0,0,122000,0,0,0,Bowman,,
27-Feb-65,Mon,obstruction,Union,Confederates,,blockade of Atlantic & Gulf coasts continues,Atlantic & Gulf coasts,,civil war,,,0,0,0,0,1001,0,0,0,Bowman,,
27-Feb-65,Mon,battle,Union,Confederates,,skirmish in South Carolina,South Carolina,Mount Elon,civil war,,,5000,0,31,8,8000,0,8,3,Bowman,,
27-Feb-65,Mon,battle,Union,Confederates,,skirmish in South Carolina,South Carolina,Cloud's House,civil war,,,5000,0,31,8,8000,0,8,3,Bowman,,
27-Feb-65,Mon,battle,Union,Confederates,,skirmish in Georgia,Georgia,Spring Place,civil war,,,3000,0,31,8,5000,0,8,3,Bowman,,
27-Feb-65,Mon,siege,Union,Confederates,,siege of Petersburg,Virginia,Petersburg,civil war,,,66652,3,0,0,122000,0,0,0,Bowman,,
28-Feb-65,Tue,obstruction,Union,Confederates,,blockade of Atlantic & Gulf coasts continues,Atlantic & Gulf coasts,,civil war,,,0,0,0,0,1001,0,0,0,Bowman,,
28-Feb-65,Tue,battle,Union,Confederates,,skirmish in South Carolina,South Carolina,Rocky Mount,civil war,,,5000,0,31,8,8000,0,8,3,Bowman,,
28-Feb-65,Tue,battle,Union,Confederates,,skirmish in South Carolina,South Carolina,Cheraw,civil war,,,5000,0,31,8,8000,0,8,3,Bowman,,
28-Feb-65,Tue,siege,Union,Confederates,,siege of Petersburg,Virginia,Petersburg,civil war,,,66652,3,0,0,122000,0,0,0,Bowman,,
1-Mar-65,Wed,obstruction,Union,Confederates,,blockade of Atlantic & Gulf coasts continues,Atlantic & Gulf coasts,,civil war,,,0,0,0,0,1001,0,0,0,Bowman,,
1-Mar-65,Wed,siege,Union,Confederates,,siege of Petersburg,Virginia,Petersburg,civil war,,,66568,3,0,0,122000,0,0,0,Bowman,,
1-Mar-65,Wed,battle,Union,Confederates,,skirmish in Virginia,Virginia,Mount Crawford,civil war,,,10000,0,31,8,12000,0,8,3,Bowman,,
2-Mar-65,Thu,obstruction,Union,Confederates,,blockade of Atlantic & Gulf coasts continues,Atlantic & Gulf coasts,,civil war,,,0,0,0,0,1001,0,0,0,Bowman,,
2-Mar-65,Thu,battle,Union,Confederates,,battle of Waynesborough,Virginia,Waynesborough,civil war,,15:30-18:00,7000,1600,501,301,10000,0,101,8,Faust,,
2-Mar-65,Thu,battle,Union,Confederates,,skirmish in South Carolina,South Carolina,Chesterfield,civil war,,,5000,0,31,8,8000,0,8,3,Bowman,,
2-Mar-65,Thu,siege,Union,Confederates,,siege of Petersburg,Virginia,Petersburg,civil war,,,66058,3,0,0,122000,0,0,0,Bowman,,
3-Mar-65,Fri,obstruction,Union,Confederates,,blockade of Atlantic & Gulf coasts continues,Atlantic & Gulf coasts,,civil war,,,0,0,0,0,1001,0,0,0,Bowman,,
3-Mar-65,Fri,occupation,Union,Confederates,,Sheridan's forces ride into Charlottesville,Virginia,Charlottesville,civil war,,,0,0,0,0,8000,0,0,0,Bowman,,
3-Mar-65,Fri,battle,Union,Confederates,,skirmish in South Carolina,South Carolina,Thompson's Creek,civil war,,,5000,0,31,8,8000,0,8,3,Bowman,,
3-Mar-65,Fri,battle,Union,Confederates,,skirmish in South Carolina,South Carolina,Big Black Creek,civil war,,,5000,0,31,8,8000,0,8,3,Bowman,,
3-Mar-65,Fri,siege,Union,Confederates,,siege of Petersburg,Virginia,Petersburg,civil war,,,66058,3,0,0,122000,0,0,0,Bowman,,
4-Mar-65,Sat,obstruction,Union,Confederates,,blockade of Atlantic & Gulf coasts continues,Atlantic & Gulf coasts,,civil war,,,0,0,0,0,1001,0,0,0,Bowman,,
4-Mar-65,Sat,inauguration,Union,government,,Abraham Lincoln inaugurated for second term,Washington,District of Columbia,inauguration,,,0,0,0,0,301,0,0,0,Bowman,,
4-Mar-65,Sat,siege,Union,Confederates,,siege of Petersburg,Virginia,Petersburg,civil war,,,66058,3,0,0,122000,0,0,0,Bowman,,
5-Mar-65,Sun,obstruction,Union,Confederates,,blockade of Atlantic & Gulf coasts continues,Atlantic & Gulf coasts,,civil war,,,0,0,0,0,1001,0,0,0,Bowman,,
5-Mar-65,Sun,siege,Union,Confederates,,siege of Petersburg,Virginia,Petersburg,civil war,,,66058,3,0,0,122000,0,0,0,Bowman,,
6-Mar-65,Mon,obstruction,Union,Confederates,,blockade of Atlantic & Gulf coasts continues,Atlantic & Gulf coasts,,civil war,,,0,0,0,0,1001,0,0,0,Bowman,,
6-Mar-65,Mon,siege,Union,Confederates,,siege of Petersburg,Virginia,Petersburg,civil war,,,66058,3,0,0,122000,0,0,0,Bowman,,
7-Mar-65,Tue,obstruction,Union,Confederates,,blockade of Atlantic & Gulf coasts continues,Atlantic & Gulf coasts,,civil war,,,0,0,0,0,1001,0,0,0,Bowman,,
7-Mar-65,Tue,siege,Union,Confederates,,siege of Petersburg,Virginia,Petersburg,civil war,,,66058,3,0,0,122000,0,0,0,Bowman,,
8-Mar-65,Wed,obstruction,Union,Confederates,,blockade of Atlantic & Gulf coasts continues,Atlantic & Gulf coasts,,civil war,,,0,0,0,0,1001,0,0,0,Bowman,,
8-Mar-65,Wed,battle,Union,Confederates,,skirmish in Virginia,Virginia,Duguidsville,civil war,,,7000,0,8,3,9000,0,8,3,Bowman,,
8-Mar-65,Wed,battle,Confederates,Union,,battle of Kingston,North Carolina,Kingston,civil war,,,10000,301,801,301,13500,0,301,101,Faust,,
8-Mar-65,Wed,siege,Union,Confederates,,siege of Petersburg,Virginia,Petersburg,civil war,,,66058,3,0,0,122000,0,0,0,Bowman,,
9-Mar-65,Thu,obstruction,Union,Confederates,,blockade of Atlantic & Gulf coasts continues,Atlantic & Gulf coasts,,civil war,,,0,0,0,0,1001,0,0,0,Bowman,,
9-Mar-65,Thu,battle,Confederates,Union,,battle of Kingston,North Carolina,Kingston,civil war,,,10000,301,801,301,13500,0,301,101,Faust,,
9-Mar-65,Thu,abolition,Vermont,Confederates,,ratifies 13th amendment,Vermont,Montpelier,abolition,,,0,0,0,0,300,0,0,0,Bowman,,
9-Mar-65,Thu,siege,Union,Confederates,,siege of Petersburg,Virginia,Petersburg,civil war,,,66058,3,0,0,122000,0,0,0,Bowman,,
10-Mar-65,Fri,obstruction,Union,Confederates,,blockade of Atlantic & Gulf coasts continues,Atlantic & Gulf coasts,,civil war,,,0,0,0,0,1001,0,0,0,Bowman,,
